,start_lat,start_long,start_index,end_lat,end_long,park_index,day,record_hour,distance_m,time_travel_s
0,37.458845,126.955165,0,37.453852,126.950869,0,2022-06-24,16,1.3744,824
1,37.458845,126.955165,0,37.463096,126.954647,4,2022-06-24,16,2.0069,923
2,37.458845,126.955165,0,37.457313,126.952549,5,2022-06-24,16,0.4957,338
3,37.465666,126.949285,1,37.454972,126.951899,2,2022-06-24,16,1.4661,266
4,37.465666,126.949285,1,37.460319,126.948958,3,2022-06-24,16,0.6534,154
5,37.465666,126.949285,1,37.457313,126.952549,5,2022-06-24,16,2.348,347
6,37.467632,126.947108,2,37.455393,126.954787,1,2022-06-24,16,2.2354,224
7,37.467632,126.947108,2,37.454972,126.951899,2,2022-06-24,16,1.7011,187
8,37.467632,126.947108,2,37.460319,126.948958,3,2022-06-24,16,0.89,143
9,37.467632,126.947108,2,37.463096,126.954647,4,2022-06-24,16,1.2022,220
10,37.467632,126.947108,2,37.457313,126.952549,5,2022-06-24,16,2.7166,298
11,37.470579,126.952287,3,37.453852,126.950869,0,2022-06-24,16,2.2161,833
12,37.470579,126.952287,3,37.455393,126.954787,1,2022-06-24,16,2.208,254
13,37.470579,126.952287,3,37.454972,126.951899,2,2022-06-24,16,2.2306,628
14,37.470579,126.952287,3,37.460319,126.948958,3,2022-06-24,16,1.4194,468
15,37.470579,126.952287,3,37.463096,126.954647,4,2022-06-24,16,1.1748,225
16,37.470579,126.952287,3,37.457313,126.952549,5,2022-06-24,16,2.6876,303
17,37.47089,126.958315,4,37.453852,126.950869,0,2022-06-24,16,2.3416,552
18,37.47089,126.958315,4,37.454972,126.951899,2,2022-06-24,16,2.3883,621
19,37.47089,126.958315,4,37.463096,126.954647,4,2022-06-24,16,1.4516,407
20,37.47089,126.958315,4,37.457313,126.952549,5,2022-06-24,16,2.3207,656
21,37.454492,126.954166,5,37.453852,126.950869,0,2022-06-24,16,0.3879,166
22,37.454492,126.954166,5,37.455393,126.954787,1,2022-06-24,16,0.1143,42
23,37.454492,126.954166,5,37.454972,126.951899,2,2022-06-24,16,0.4345,206
24,37.454492,126.954166,5,37.460319,126.948958,3,2022-06-24,16,1.1845,403
25,37.454492,126.954166,5,37.463096,126.954647,4,2022-06-24,16,1.1475,121
26,37.454492,126.954166,5,37.457313,126.952549,5,2022-06-24,16,0.4925,210
27,37.469163,126.964951,6,37.453852,126.950869,0,2022-06-24,16,2.7391,225
28,37.469163,126.964951,6,37.455393,126.954787,1,2022-06-24,16,2.2386,258
29,37.469163,126.964951,6,37.454972,126.951899,2,2022-06-24,16,2.7858,230
30,37.469163,126.964951,6,37.463096,126.954647,4,2022-06-24,16,1.8491,243
31,37.469163,126.964951,6,37.457313,126.952549,5,2022-06-24,16,2.7182,276
32,37.477839,126.959765,7,37.453852,126.950869,0,2022-06-24,16,3.4907,1470
33,37.477839,126.959765,7,37.463096,126.954647,4,2022-06-24,16,2.6007,1306
34,37.477839,126.959765,7,37.457313,126.952549,5,2022-06-24,16,3.4697,1728
35,37.460598,126.949101,8,37.460319,126.948958,3,2022-06-24,16,0.4538,411
36,37.460598,126.949101,8,37.457313,126.952549,5,2022-06-24,16,2.1308,968
37,37.447096,126.950394,9,37.454972,126.951899,2,2022-06-24,16,1.17,218
38,37.447096,126.950394,9,37.463096,126.954647,4,2022-06-24,16,2.1179,130
39,37.472462,126.953087,10,37.454972,126.951899,2,2022-06-24,16,2.4526,572
40,37.472462,126.953087,10,37.460319,126.948958,3,2022-06-24,16,1.6415,461
41,37.472462,126.953087,10,37.463096,126.954647,4,2022-06-24,16,1.3969,246
42,37.472462,126.953087,10,37.457313,126.952549,5,2022-06-24,16,2.9097,290
43,37.470883,126.942883,11,37.453852,126.950869,0,2022-06-24,16,2.4945,397
44,37.470883,126.942883,11,37.455393,126.954787,1,2022-06-24,16,3.0433,697
45,37.470883,126.942883,11,37.463096,126.954647,4,2022-06-24,16,2.0101,566
46,37.470883,126.942883,11,37.457313,126.952549,5,2022-06-24,16,3.5245,934
47,37.476741,126.952437,13,37.453852,126.950869,0,2022-06-24,16,2.9145,493
48,37.476741,126.952437,13,37.455393,126.954787,1,2022-06-24,16,2.9081,279
49,37.476741,126.952437,13,37.454972,126.951899,2,2022-06-24,16,2.929,598
50,37.476741,126.952437,13,37.460319,126.948958,3,2022-06-24,16,2.1179,463
51,37.476741,126.952437,13,37.457313,126.952549,5,2022-06-24,16,3.3877,339
52,37.475664,126.952545,14,37.453852,126.950869,0,2022-06-24,16,2.8035,507
53,37.475664,126.952545,14,37.455393,126.954787,1,2022-06-24,16,2.7954,276
54,37.475664,126.952545,14,37.454972,126.951899,2,2022-06-24,16,2.818,607
55,37.475664,126.952545,14,37.460319,126.948958,3,2022-06-24,16,2.0069,510
56,37.475664,126.952545,14,37.463096,126.954647,4,2022-06-24,16,1.7622,283
57,37.475664,126.952545,14,37.457313,126.952549,5,2022-06-24,16,3.275,359
58,37.478891,126.949992,15,37.453852,126.950869,0,2022-06-24,16,3.3346,581
59,37.478891,126.949992,15,37.455393,126.954787,1,2022-06-24,16,3.3265,582
60,37.478891,126.949992,15,37.454972,126.951899,2,2022-06-24,16,3.349,670
61,37.478891,126.949992,15,37.460319,126.948958,3,2022-06-24,16,2.5379,547
62,37.478891,126.949992,15,37.463096,126.954647,4,2022-06-24,16,2.2933,523
63,37.482838,126.946405,16,37.454972,126.951899,2,2022-06-24,16,4.1376,725
64,37.482838,126.946405,16,37.460319,126.948958,3,2022-06-24,16,3.3265,847
65,37.482838,126.946405,16,37.463096,126.954647,4,2022-06-24,16,3.0835,920
66,37.482838,126.946405,16,37.457313,126.952549,5,2022-06-24,16,4.5963,791
67,37.480794,126.95568,17,37.453852,126.950869,0,2022-06-24,16,3.7803,594
68,37.480794,126.95568,17,37.455393,126.954787,1,2022-06-24,16,3.2831,1353
69,37.480794,126.95568,17,37.460319,126.948958,3,2022-06-24,16,2.9837,528
70,37.480794,126.95568,17,37.463096,126.954647,4,2022-06-24,16,2.7407,550
71,37.480794,126.95568,17,37.457313,126.952549,5,2022-06-24,16,3.7626,1630
72,37.468294,126.951011,18,37.455393,126.954787,1,2022-06-24,16,1.9232,217
73,37.468294,126.951011,18,37.454972,126.951899,2,2022-06-24,16,1.9457,635
74,37.468294,126.951011,18,37.457313,126.952549,5,2022-06-24,16,2.4028,275
75,37.452842,126.953157,19,37.453852,126.950869,0,2022-06-24,16,0.3782,179
76,37.452842,126.953157,19,37.455393,126.954787,1,2022-06-24,16,0.3203,56
77,37.452842,126.953157,19,37.454972,126.951899,2,2022-06-24,16,0.4249,203
78,37.452842,126.953157,19,37.463096,126.954647,4,2022-06-24,16,1.3535,129
79,37.458845,126.955165,0,37.453852,126.950869,0,2022-07-04,18,1.3744,851
80,37.458845,126.955165,0,37.454972,126.951899,2,2022-07-04,18,1.4211,909
81,37.458845,126.955165,0,37.460319,126.948958,3,2022-07-04,18,1.3261,1064
82,37.458845,126.955165,0,37.463096,126.954647,4,2022-07-04,18,2.0069,945
83,37.458845,126.955165,0,37.457313,126.952549,5,2022-07-04,18,0.4957,350
84,37.465666,126.949285,1,37.455393,126.954787,1,2022-07-04,18,1.8684,252
85,37.465666,126.949285,1,37.454972,126.951899,2,2022-07-04,18,1.4661,266
86,37.465666,126.949285,1,37.460319,126.948958,3,2022-07-04,18,0.6534,154
87,37.465666,126.949285,1,37.463096,126.954647,4,2022-07-04,18,0.8352,160
88,37.465666,126.949285,1,37.457313,126.952549,5,2022-07-04,18,2.348,346
89,37.467632,126.947108,2,37.454972,126.951899,2,2022-07-04,18,1.7011,175
90,37.467632,126.947108,2,37.460319,126.948958,3,2022-07-04,18,0.89,156
91,37.467632,126.947108,2,37.463096,126.954647,4,2022-07-04,18,1.2022,213
92,37.470579,126.952287,3,37.455393,126.954787,1,2022-07-04,18,2.208,259
93,37.470579,126.952287,3,37.454972,126.951899,2,2022-07-04,18,2.2306,656
94,37.470579,126.952287,3,37.460319,126.948958,3,2022-07-04,18,1.4194,488
95,37.470579,126.952287,3,37.457313,126.952549,5,2022-07-04,18,2.6876,313
96,37.47089,126.958315,4,37.454972,126.951899,2,2022-07-04,18,2.3883,591
97,37.47089,126.958315,4,37.463096,126.954647,4,2022-07-04,18,1.4516,431
98,37.47089,126.958315,4,37.457313,126.952549,5,2022-07-04,18,2.3207,627
99,37.454492,126.954166,5,37.453852,126.950869,0,2022-07-04,18,0.3879,166
100,37.454492,126.954166,5,37.454972,126.951899,2,2022-07-04,18,0.4345,188
101,37.454492,126.954166,5,37.460319,126.948958,3,2022-07-04,18,1.1845,385
102,37.454492,126.954166,5,37.457313,126.952549,5,2022-07-04,18,0.4925,210
103,37.469163,126.964951,6,37.453852,126.950869,0,2022-07-04,18,2.7391,229
104,37.469163,126.964951,6,37.454972,126.951899,2,2022-07-04,18,2.7858,229
105,37.477839,126.959765,7,37.453852,126.950869,0,2022-07-04,18,3.4907,840
106,37.477839,126.959765,7,37.457313,126.952549,5,2022-07-04,18,3.4697,983
107,37.460598,126.949101,8,37.455393,126.954787,1,2022-07-04,18,1.7526,657
108,37.460598,126.949101,8,37.454972,126.951899,2,2022-07-04,18,1.2666,585
109,37.460598,126.949101,8,37.460319,126.948958,3,2022-07-04,18,0.4538,382
110,37.447096,126.950394,9,37.453852,126.950869,0,2022-07-04,18,0.8916,165
111,37.447096,126.950394,9,37.454972,126.951899,2,2022-07-04,18,1.17,202
112,37.447096,126.950394,9,37.457313,126.952549,5,2022-07-04,18,1.4645,210
113,37.472462,126.953087,10,37.455393,126.954787,1,2022-07-04,18,2.4301,216
114,37.472462,126.953087,10,37.454972,126.951899,2,2022-07-04,18,2.4526,990
115,37.472462,126.953087,10,37.460319,126.948958,3,2022-07-04,18,1.6415,779
116,37.472462,126.953087,10,37.463096,126.954647,4,2022-07-04,18,1.3969,245
117,37.470883,126.942883,11,37.453852,126.950869,0,2022-07-04,18,2.4945,356
118,37.470883,126.942883,11,37.460319,126.948958,3,2022-07-04,18,1.6979,385
119,37.476741,126.952437,13,37.455393,126.954787,1,2022-07-04,18,2.9081,270
120,37.476741,126.952437,13,37.460319,126.948958,3,2022-07-04,18,2.1179,725
121,37.475664,126.952545,14,37.453852,126.950869,0,2022-07-04,18,2.8035,823
122,37.475664,126.952545,14,37.454972,126.951899,2,2022-07-04,18,2.818,1011
123,37.475664,126.952545,14,37.463096,126.954647,4,2022-07-04,18,1.7622,288
124,37.478891,126.949992,15,37.455393,126.954787,1,2022-07-04,18,3.3265,599
125,37.478891,126.949992,15,37.454972,126.951899,2,2022-07-04,18,3.349,641
126,37.478891,126.949992,15,37.460319,126.948958,3,2022-07-04,18,2.5379,553
127,37.478891,126.949992,15,37.463096,126.954647,4,2022-07-04,18,2.2933,538
128,37.478891,126.949992,15,37.457313,126.952549,5,2022-07-04,18,3.8061,827
129,37.482838,126.946405,16,37.454972,126.951899,2,2022-07-04,18,4.1376,712
130,37.480794,126.95568,17,37.460319,126.948958,3,2022-07-04,18,2.9837,924
131,37.480794,126.95568,17,37.463096,126.954647,4,2022-07-04,18,2.7407,1019
132,37.468294,126.951011,18,37.453852,126.950869,0,2022-07-04,18,1.9312,886
133,37.468294,126.951011,18,37.455393,126.954787,1,2022-07-04,18,1.9232,223
134,37.468294,126.951011,18,37.454972,126.951899,2,2022-07-04,18,1.9457,1104
135,37.468294,126.951011,18,37.457313,126.952549,5,2022-07-04,18,2.4028,289
136,37.452842,126.953157,19,37.453852,126.950869,0,2022-07-04,18,0.3782,187
137,37.452842,126.953157,19,37.455393,126.954787,1,2022-07-04,18,0.3203,56
138,37.452842,126.953157,19,37.454972,126.951899,2,2022-07-04,18,0.4249,199
139,37.458845,126.955165,0,37.453852,126.950869,0,2022-07-01,15,1.3744,875
140,37.458845,126.955165,0,37.463096,126.954647,4,2022-07-01,15,2.0069,931
141,37.458845,126.955165,0,37.457313,126.952549,5,2022-07-01,15,0.4957,335
142,37.465666,126.949285,1,37.455393,126.954787,1,2022-07-01,15,1.8684,249
143,37.467632,126.947108,2,37.455393,126.954787,1,2022-07-01,15,2.2354,233
144,37.467632,126.947108,2,37.460319,126.948958,3,2022-07-01,15,0.89,146
145,37.467632,126.947108,2,37.463096,126.954647,4,2022-07-01,15,1.2022,225
146,37.470579,126.952287,3,37.454972,126.951899,2,2022-07-01,15,2.2306,642
147,37.470579,126.952287,3,37.463096,126.954647,4,2022-07-01,15,1.1748,219
148,37.470579,126.952287,3,37.457313,126.952549,5,2022-07-01,15,2.6876,301
149,37.47089,126.958315,4,37.455393,126.954787,1,2022-07-01,15,1.8411,488
150,37.47089,126.958315,4,37.454972,126.951899,2,2022-07-01,15,2.3883,583
151,37.454492,126.954166,5,37.460319,126.948958,3,2022-07-01,15,1.1845,359
152,37.454492,126.954166,5,37.457313,126.952549,5,2022-07-01,15,0.4925,210
153,37.469163,126.964951,6,37.453852,126.950869,0,2022-07-01,15,2.7391,224
154,37.469163,126.964951,6,37.454972,126.951899,2,2022-07-01,15,2.7858,228
155,37.477839,126.959765,7,37.454972,126.951899,2,2022-07-01,15,3.5373,868
156,37.477839,126.959765,7,37.460319,126.948958,3,2022-07-01,15,3.3909,851
157,37.477839,126.959765,7,37.463096,126.954647,4,2022-07-01,15,2.6007,259
158,37.460598,126.949101,8,37.455393,126.954787,1,2022-07-01,15,1.7526,636
159,37.460598,126.949101,8,37.460319,126.948958,3,2022-07-01,15,0.4538,373
160,37.460598,126.949101,8,37.463096,126.954647,4,2022-07-01,15,1.6335,749
161,37.447096,126.950394,9,37.460319,126.948958,3,2022-07-01,15,1.5723,153
162,37.447096,126.950394,9,37.463096,126.954647,4,2022-07-01,15,2.1179,142
163,37.472462,126.953087,10,37.455393,126.954787,1,2022-07-01,15,2.4301,238
164,37.472462,126.953087,10,37.454972,126.951899,2,2022-07-01,15,2.4526,592
165,37.472462,126.953087,10,37.457313,126.952549,5,2022-07-01,15,2.9097,288
166,37.470883,126.942883,11,37.454972,126.951899,2,2022-07-01,15,2.509,450
167,37.470883,126.942883,11,37.460319,126.948958,3,2022-07-01,15,1.6979,380
168,37.470883,126.942883,11,37.463096,126.954647,4,2022-07-01,15,2.0101,557
169,37.476741,126.952437,13,37.455393,126.954787,1,2022-07-01,15,2.9081,289
170,37.476741,126.952437,13,37.460319,126.948958,3,2022-07-01,15,2.1179,244
171,37.476741,126.952437,13,37.463096,126.954647,4,2022-07-01,15,1.8749,269
172,37.476741,126.952437,13,37.457313,126.952549,5,2022-07-01,15,3.3877,364
173,37.475664,126.952545,14,37.455393,126.954787,1,2022-07-01,15,2.7954,286
174,37.475664,126.952545,14,37.454972,126.951899,2,2022-07-01,15,2.818,606
175,37.475664,126.952545,14,37.460319,126.948958,3,2022-07-01,15,2.0069,504
176,37.475664,126.952545,14,37.463096,126.954647,4,2022-07-01,15,1.7622,284
177,37.475664,126.952545,14,37.457313,126.952549,5,2022-07-01,15,3.275,350
178,37.478891,126.949992,15,37.453852,126.950869,0,2022-07-01,15,3.3346,566
179,37.478891,126.949992,15,37.454972,126.951899,2,2022-07-01,15,3.349,230
180,37.478891,126.949992,15,37.463096,126.954647,4,2022-07-01,15,2.2933,198
181,37.482838,126.946405,16,37.453852,126.950869,0,2022-07-01,15,4.1231,257
182,37.482838,126.946405,16,37.455393,126.954787,1,2022-07-01,15,4.1167,257
183,37.482838,126.946405,16,37.454972,126.951899,2,2022-07-01,15,4.1376,298
184,37.482838,126.946405,16,37.460319,126.948958,3,2022-07-01,15,3.3265,557
185,37.480794,126.95568,17,37.453852,126.950869,0,2022-07-01,15,3.7803,227
186,37.480794,126.95568,17,37.454972,126.951899,2,2022-07-01,15,3.7948,247
187,37.480794,126.95568,17,37.463096,126.954647,4,2022-07-01,15,2.7407,1005
188,37.480794,126.95568,17,37.457313,126.952549,5,2022-07-01,15,3.7626,975
189,37.468294,126.951011,18,37.453852,126.950869,0,2022-07-01,15,1.9312,517
190,37.468294,126.951011,18,37.455393,126.954787,1,2022-07-01,15,1.9232,214
191,37.468294,126.951011,18,37.460319,126.948958,3,2022-07-01,15,1.1346,811
192,37.452842,126.953157,19,37.455393,126.954787,1,2022-07-01,15,0.3203,56
193,37.452842,126.953157,19,37.454972,126.951899,2,2022-07-01,15,0.4249,208
194,37.452842,126.953157,19,37.460319,126.948958,3,2022-07-01,15,1.1748,407
195,37.452842,126.953157,19,37.463096,126.954647,4,2022-07-01,15,1.3535,135
196,37.452842,126.953157,19,37.457313,126.952549,5,2022-07-01,15,0.6985,224
197,37.458845,126.955165,0,37.453852,126.950869,0,2022-06-25,15,1.3744,866
198,37.458845,126.955165,0,37.454972,126.951899,2,2022-06-25,15,1.4211,860
199,37.465666,126.949285,1,37.453852,126.950869,0,2022-06-25,15,1.4516,238
200,37.465666,126.949285,1,37.455393,126.954787,1,2022-06-25,15,1.8684,250
201,37.465666,126.949285,1,37.454972,126.951899,2,2022-06-25,15,1.4661,266
202,37.465666,126.949285,1,37.457313,126.952549,5,2022-06-25,15,2.348,343
203,37.467632,126.947108,2,37.455393,126.954787,1,2022-06-25,15,2.2354,238
204,37.467632,126.947108,2,37.454972,126.951899,2,2022-06-25,15,1.7011,177
205,37.467632,126.947108,2,37.460319,126.948958,3,2022-06-25,15,0.89,142
206,37.467632,126.947108,2,37.457313,126.952549,5,2022-06-25,15,2.7166,314
207,37.470579,126.952287,3,37.455393,126.954787,1,2022-06-25,15,2.208,244
208,37.470579,126.952287,3,37.463096,126.954647,4,2022-06-25,15,1.1748,225
209,37.47089,126.958315,4,37.454972,126.951899,2,2022-06-25,15,2.3883,623
210,37.47089,126.958315,4,37.460319,126.948958,3,2022-06-25,15,2.8936,875
211,37.47089,126.958315,4,37.457313,126.952549,5,2022-06-25,15,2.3207,678
212,37.454492,126.954166,5,37.453852,126.950869,0,2022-06-25,15,0.3879,168
213,37.454492,126.954166,5,37.460319,126.948958,3,2022-06-25,15,1.1845,399
214,37.454492,126.954166,5,37.463096,126.954647,4,2022-06-25,15,1.1475,128
215,37.454492,126.954166,5,37.457313,126.952549,5,2022-06-25,15,0.4925,210
216,37.469163,126.964951,6,37.455393,126.954787,1,2022-06-25,15,2.2386,257
217,37.469163,126.964951,6,37.454972,126.951899,2,2022-06-25,15,2.7858,238
218,37.469163,126.964951,6,37.460319,126.948958,3,2022-06-25,15,3.2911,334
219,37.469163,126.964951,6,37.463096,126.954647,4,2022-06-25,15,1.8491,247
220,37.469163,126.964951,6,37.457313,126.952549,5,2022-06-25,15,2.7182,269
221,37.477839,126.959765,7,37.460319,126.948958,3,2022-06-25,15,3.3909,864
222,37.477839,126.959765,7,37.457313,126.952549,5,2022-06-25,15,3.4697,1725
223,37.460598,126.949101,8,37.455393,126.954787,1,2022-06-25,15,1.7526,671
224,37.460598,126.949101,8,37.454972,126.951899,2,2022-06-25,15,1.2666,562
225,37.460598,126.949101,8,37.460319,126.948958,3,2022-06-25,15,0.4538,358
226,37.460598,126.949101,8,37.463096,126.954647,4,2022-06-25,15,1.6335,748
227,37.447096,126.950394,9,37.453852,126.950869,0,2022-06-25,15,0.8916,168
228,37.447096,126.950394,9,37.455393,126.954787,1,2022-06-25,15,1.0847,112
229,37.447096,126.950394,9,37.460319,126.948958,3,2022-06-25,15,1.5723,162
230,37.447096,126.950394,9,37.463096,126.954647,4,2022-06-25,15,2.1179,144
231,37.447096,126.950394,9,37.457313,126.952549,5,2022-06-25,15,1.4645,212
232,37.472462,126.953087,10,37.463096,126.954647,4,2022-06-25,15,1.3969,248
233,37.472462,126.953087,10,37.457313,126.952549,5,2022-06-25,15,2.9097,300
234,37.470883,126.942883,11,37.453852,126.950869,0,2022-06-25,15,2.4945,147
235,37.470883,126.942883,11,37.455393,126.954787,1,2022-06-25,15,3.0433,251
236,37.470883,126.942883,11,37.454972,126.951899,2,2022-06-25,15,2.509,188
237,37.470883,126.942883,11,37.460319,126.948958,3,2022-06-25,15,1.6979,153
238,37.470883,126.942883,11,37.457313,126.952549,5,2022-06-25,15,3.5245,305
239,37.476741,126.952437,13,37.453852,126.950869,0,2022-06-25,15,2.9145,498
240,37.476741,126.952437,13,37.454972,126.951899,2,2022-06-25,15,2.929,567
241,37.476741,126.952437,13,37.460319,126.948958,3,2022-06-25,15,2.1179,456
242,37.476741,126.952437,13,37.457313,126.952549,5,2022-06-25,15,3.3877,353
243,37.475664,126.952545,14,37.453852,126.950869,0,2022-06-25,15,2.8035,511
244,37.475664,126.952545,14,37.463096,126.954647,4,2022-06-25,15,1.7622,289
245,37.475664,126.952545,14,37.457313,126.952549,5,2022-06-25,15,3.275,348
246,37.478891,126.949992,15,37.454972,126.951899,2,2022-06-25,15,3.349,1106
247,37.478891,126.949992,15,37.460319,126.948958,3,2022-06-25,15,2.5379,990
248,37.478891,126.949992,15,37.457313,126.952549,5,2022-06-25,15,3.8061,1447
249,37.482838,126.946405,16,37.453852,126.950869,0,2022-06-25,15,4.1231,1040
250,37.482838,126.946405,16,37.454972,126.951899,2,2022-06-25,15,4.1376,1186
251,37.482838,126.946405,16,37.457313,126.952549,5,2022-06-25,15,4.5963,1370
252,37.480794,126.95568,17,37.453852,126.950869,0,2022-06-25,15,3.7803,1000
253,37.480794,126.95568,17,37.454972,126.951899,2,2022-06-25,15,3.7948,1178
254,37.480794,126.95568,17,37.463096,126.954647,4,2022-06-25,15,2.7407,986
255,37.468294,126.951011,18,37.453852,126.950869,0,2022-06-25,15,1.9312,503
256,37.468294,126.951011,18,37.455393,126.954787,1,2022-06-25,15,1.9232,208
257,37.468294,126.951011,18,37.454972,126.951899,2,2022-06-25,15,1.9457,621
258,37.468294,126.951011,18,37.460319,126.948958,3,2022-06-25,15,1.1346,465
259,37.468294,126.951011,18,37.463096,126.954647,4,2022-06-25,15,0.89,210
260,37.468294,126.951011,18,37.457313,126.952549,5,2022-06-25,15,2.4028,293
261,37.452842,126.953157,19,37.453852,126.950869,0,2022-06-25,15,0.3782,187
262,37.452842,126.953157,19,37.460319,126.948958,3,2022-06-25,15,1.1748,403
263,37.452842,126.953157,19,37.457313,126.952549,5,2022-06-25,15,0.6985,224
264,37.458845,126.955165,0,37.460319,126.948958,3,2022-07-04,17,1.3261,1070
265,37.458845,126.955165,0,37.457313,126.952549,5,2022-07-04,17,0.4957,345
266,37.465666,126.949285,1,37.454972,126.951899,2,2022-07-04,17,1.4661,266
267,37.465666,126.949285,1,37.460319,126.948958,3,2022-07-04,17,0.6534,154
268,37.465666,126.949285,1,37.457313,126.952549,5,2022-07-04,17,2.348,346
269,37.467632,126.947108,2,37.453852,126.950869,0,2022-07-04,17,1.6866,149
270,37.467632,126.947108,2,37.455393,126.954787,1,2022-07-04,17,2.2354,233
271,37.467632,126.947108,2,37.454972,126.951899,2,2022-07-04,17,1.7011,183
272,37.467632,126.947108,2,37.460319,126.948958,3,2022-07-04,17,0.89,139
273,37.467632,126.947108,2,37.463096,126.954647,4,2022-07-04,17,1.2022,223
274,37.467632,126.947108,2,37.457313,126.952549,5,2022-07-04,17,2.7166,328
275,37.470579,126.952287,3,37.453852,126.950869,0,2022-07-04,17,2.2161,504
276,37.470579,126.952287,3,37.455393,126.954787,1,2022-07-04,17,2.208,255
277,37.470579,126.952287,3,37.454972,126.951899,2,2022-07-04,17,2.2306,634
278,37.47089,126.958315,4,37.453852,126.950869,0,2022-07-04,17,2.3416,504
279,37.47089,126.958315,4,37.460319,126.948958,3,2022-07-04,17,2.8936,881
280,37.47089,126.958315,4,37.463096,126.954647,4,2022-07-04,17,1.4516,455
281,37.454492,126.954166,5,37.455393,126.954787,1,2022-07-04,17,0.1143,42
282,37.454492,126.954166,5,37.460319,126.948958,3,2022-07-04,17,1.1845,390
283,37.454492,126.954166,5,37.463096,126.954647,4,2022-07-04,17,1.1475,128
284,37.454492,126.954166,5,37.457313,126.952549,5,2022-07-04,17,0.4925,210
285,37.469163,126.964951,6,37.454972,126.951899,2,2022-07-04,17,2.7858,237
286,37.469163,126.964951,6,37.463096,126.954647,4,2022-07-04,17,1.8491,248
287,37.469163,126.964951,6,37.457313,126.952549,5,2022-07-04,17,2.7182,277
288,37.477839,126.959765,7,37.453852,126.950869,0,2022-07-04,17,3.4907,833
289,37.477839,126.959765,7,37.463096,126.954647,4,2022-07-04,17,2.6007,746
290,37.477839,126.959765,7,37.457313,126.952549,5,2022-07-04,17,3.4697,978
291,37.460598,126.949101,8,37.453852,126.950869,0,2022-07-04,17,1.2505,503
292,37.460598,126.949101,8,37.463096,126.954647,4,2022-07-04,17,1.6335,725
293,37.447096,126.950394,9,37.463096,126.954647,4,2022-07-04,17,2.1179,126
294,37.447096,126.950394,9,37.457313,126.952549,5,2022-07-04,17,1.4645,194
295,37.472462,126.953087,10,37.453852,126.950869,0,2022-07-04,17,2.4382,516
296,37.472462,126.953087,10,37.454972,126.951899,2,2022-07-04,17,2.4526,598
297,37.472462,126.953087,10,37.463096,126.954647,4,2022-07-04,17,1.3969,251
298,37.470883,126.942883,11,37.460319,126.948958,3,2022-07-04,17,1.6979,150
299,37.470883,126.942883,11,37.463096,126.954647,4,2022-07-04,17,2.0101,188
300,37.470883,126.942883,11,37.457313,126.952549,5,2022-07-04,17,3.5245,331
301,37.476741,126.952437,13,37.453852,126.950869,0,2022-07-04,17,2.9145,493
302,37.476741,126.952437,13,37.455393,126.954787,1,2022-07-04,17,2.9081,286
303,37.476741,126.952437,13,37.454972,126.951899,2,2022-07-04,17,2.929,575
304,37.476741,126.952437,13,37.460319,126.948958,3,2022-07-04,17,2.1179,488
305,37.476741,126.952437,13,37.457313,126.952549,5,2022-07-04,17,3.3877,337
306,37.475664,126.952545,14,37.454972,126.951899,2,2022-07-04,17,2.818,629
307,37.475664,126.952545,14,37.460319,126.948958,3,2022-07-04,17,2.0069,510
308,37.478891,126.949992,15,37.454972,126.951899,2,2022-07-04,17,3.349,227
309,37.478891,126.949992,15,37.463096,126.954647,4,2022-07-04,17,2.2933,182
310,37.478891,126.949992,15,37.457313,126.952549,5,2022-07-04,17,3.8061,254
311,37.482838,126.946405,16,37.453852,126.950869,0,2022-07-04,17,4.1231,281
312,37.482838,126.946405,16,37.454972,126.951899,2,2022-07-04,17,4.1376,293
313,37.482838,126.946405,16,37.463096,126.954647,4,2022-07-04,17,3.0835,534
314,37.482838,126.946405,16,37.457313,126.952549,5,2022-07-04,17,4.5963,315
315,37.480794,126.95568,17,37.454972,126.951899,2,2022-07-04,17,3.7948,251
316,37.480794,126.95568,17,37.463096,126.954647,4,2022-07-04,17,2.7407,996
317,37.468294,126.951011,18,37.453852,126.950869,0,2022-07-04,17,1.9312,520
318,37.468294,126.951011,18,37.455393,126.954787,1,2022-07-04,17,1.9232,208
319,37.468294,126.951011,18,37.454972,126.951899,2,2022-07-04,17,1.9457,628
320,37.468294,126.951011,18,37.463096,126.954647,4,2022-07-04,17,0.89,184
321,37.468294,126.951011,18,37.457313,126.952549,5,2022-07-04,17,2.4028,278
322,37.452842,126.953157,19,37.454972,126.951899,2,2022-07-04,17,0.4249,218
323,37.452842,126.953157,19,37.457313,126.952549,5,2022-07-04,17,0.6985,224
324,37.458845,126.955165,0,37.453852,126.950869,0,2022-06-24,18,1.3744,871
325,37.458845,126.955165,0,37.463096,126.954647,4,2022-06-24,18,2.0069,947
326,37.465666,126.949285,1,37.453852,126.950869,0,2022-06-24,18,1.4516,238
327,37.465666,126.949285,1,37.455393,126.954787,1,2022-06-24,18,1.8684,246
328,37.465666,126.949285,1,37.454972,126.951899,2,2022-06-24,18,1.4661,266
329,37.465666,126.949285,1,37.460319,126.948958,3,2022-06-24,18,0.6534,154
330,37.465666,126.949285,1,37.457313,126.952549,5,2022-06-24,18,2.348,349
331,37.467632,126.947108,2,37.453852,126.950869,0,2022-06-24,18,1.6866,144
